id,weight:float,answer:direction,position:vector2,headDirection:vector3,DistanceToWalls:floatList,Score:float,myPartsNodes:vector2List,otherSnakePartsNode:vector2List,levelScore:float,fruitPos:vector2,inTrackToCollide:bool
354,1,down,2/11,0/0/-1,2 11 27 7,10,2/11 2/10 2/9 2/8 2/7 2/6 2/5 2/4 3/4,15/7 16/7 16/6 16/5 16/4 16/3,1500,11/2,False
355,1,down,2/12,0/0/-1,2 12 27 6,10,2/12 2/11 2/10 2/9 2/8 2/7 2/6 2/5 2/4,14/7 15/7 16/7 16/6 16/5 16/4,1500,11/2,False
356,1,down,2/13,0/0/-1,2 13 27 5,10,2/13 2/12 2/11 2/10 2/9 2/8 2/7 2/6 2/5,13/7 14/7 15/7 16/7 16/6 16/5,1500,11/2,True
357,1,down,2/14,0/0/-1,2 14 27 4,10,2/14 2/13 2/12 2/11 2/10 2/9 2/8 2/7 2/6,12/7 13/7 14/7 15/7 16/7 16/6,1500,11/2,True
358,1,down,2/15,0/0/-1,2 15 27 3,10,2/15 2/14 2/13 2/12 2/11 2/10 2/9 2/8 2/7,12/6 12/7 13/7 14/7 15/7 16/7,1500,11/2,True
359,1,right,2/16,0/0/-1,2 16 27 2,10,2/16 2/15 2/14 2/13 2/12 2/11 2/10 2/9 2/8,12/5 12/6 12/7 13/7 14/7 15/7,1500,11/2,True
360,1,right,3/16,1/0/0,3 16 26 2,10,3/16 2/16 2/15 2/14 2/13 2/12 2/11 2/10 2/9,12/4 12/5 12/6 12/7 13/7 14/7,1500,11/2,False
361,1,up,4/16,1/0/0,4 16 25 2,10,4/16 3/16 2/16 2/15 2/14 2/13 2/12 2/11 2/10,12/3 12/4 12/5 12/6 12/7 13/7,1500,11/2,False
362,1,up,4/15,0/0/1,4 15 25 3,10,4/15 4/16 3/16 2/16 2/15 2/14 2/13 2/12 2/11,12/2 12/3 12/4 12/5 12/6 12/7,1500,11/2,False
363,1,up,4/14,0/0/1,4 14 25 4,10,4/14 4/15 4/16 3/16 2/16 2/15 2/14 2/13 2/12,12/1 12/2 12/3 12/4 12/5 12/6,1500,11/2,False
364,1,up,4/13,0/0/1,4 13 25 5,10,4/13 4/14 4/15 4/16 3/16 2/16 2/15 2/14 2/13,11/1 12/1 12/2 12/3 12/4 12/5,1500,11/2,False
365,1,up,4/12,0/0/1,4 12 25 6,10,4/12 4/13 4/14 4/15 4/16 3/16 2/16 2/15 2/14,10/1 11/1 12/1 12/2 12/3 12/4,1500,11/2,False
366,1,up,4/11,0/0/1,4 11 25 7,10,4/11 4/12 4/13 4/14 4/15 4/16 3/16 2/16 2/15,9/1 10/1 11/1 12/1 12/2 12/3,1500,11/2,False
367,1,up,4/10,0/0/1,4 10 25 8,10,4/10 4/11 4/12 4/13 4/14 4/15 4/16 3/16 2/16,8/1 9/1 10/1 11/1 12/1 12/2,1500,11/2,False
368,1,up,4/9,0/0/1,4 9 25 9,10,4/9 4/10 4/11 4/12 4/13 4/14 4/15 4/16 3/16,7/1 8/1 9/1 10/1 11/1 12/1,1500,11/2,False
369,1,right,4/8,0/0/1,4 8 25 10,10,4/8 4/9 4/10 4/11 4/12 4/13 4/14 4/15 4/16,6/1 7/1 8/1 9/1 10/1 11/1,1500,11/2,False
370,1,right,5/8,1/0/0,5 8 24 10,10,5/8 4/8 4/9 4/10 4/11 4/12 4/13 4/14 4/15,5/1 6/1 7/1 8/1 9/1 10/1,1500,11/2,False
371,1,right,6/8,1/0/0,6 8 23 10,10,6/8 5/8 4/8 4/9 4/10 4/11 4/12 4/13 4/14,4/1 5/1 6/1 7/1 8/1 9/1,1500,11/2,False
372,1,right,7/8,1/0/0,7 8 22 10,10,7/8 6/8 5/8 4/8 4/9 4/10 4/11 4/12 4/13,4/2 4/1 5/1 6/1 7/1 8/1,1500,11/2,False
373,1,right,8/8,1/0/0,8 8 21 10,10,8/8 7/8 6/8 5/8 4/8 4/9 4/10 4/11 4/12,4/3 4/2 4/1 5/1 6/1 7/1,1500,11/2,False
374,1,right,9/8,1/0/0,9 8 20 10,10,9/8 8/8 7/8 6/8 5/8 4/8 4/9 4/10 4/11,4/4 4/3 4/2 4/1 5/1 6/1,1500,11/2,False
375,1,right,10/8,1/0/0,10 8 19 10,10,10/8 9/8 8/8 7/8 6/8 5/8 4/8 4/9 4/10,3/4 4/4 4/3 4/2 4/1 5/1,1500,11/2,False
376,1,right,11/8,1/0/0,11 8 18 10,10,11/8 10/8 9/8 8/8 7/8 6/8 5/8 4/8 4/9,2/4 3/4 4/4 4/3 4/2 4/1,1500,11/2,False
377,1,up,12/8,1/0/0,12 8 17 10,10,12/8 11/8 10/8 9/8 8/8 7/8 6/8 5/8 4/8,2/5 2/4 3/4 4/4 4/3 4/2,1500,11/2,False
378,1,up,12/7,0/0/1,12 7 17 11,10,12/7 12/8 11/8 10/8 9/8 8/8 7/8 6/8 5/8,2/6 2/5 2/4 3/4 4/4 4/3,1500,11/2,False
379,1,up,12/6,0/0/1,12 6 17 12,10,12/6 12/7 12/8 11/8 10/8 9/8 8/8 7/8 6/8,2/7 2/6 2/5 2/4 3/4 4/4,1500,11/2,False
380,1,up,12/5,0/0/1,12 5 17 13,10,12/5 12/6 12/7 12/8 11/8 10/8 9/8 8/8 7/8,2/8 2/7 2/6 2/5 2/4 3/4,1500,11/2,True
381,1,up,12/4,0/0/1,12 4 17 14,10,12/4 12/5 12/6 12/7 12/8 11/8 10/8 9/8 8/8,2/9 2/8 2/7 2/6 2/5 2/4,1500,11/2,True
382,1,up,12/3,0/0/1,12 3 17 15,10,12/3 12/4 12/5 12/6 12/7 12/8 11/8 10/8 9/8,2/10 2/9 2/8 2/7 2/6 2/5,1500,11/2,True
383,1,left,12/2,0/0/1,12 2 17 16,10,12/2 12/3 12/4 12/5 12/6 12/7 12/8 11/8 10/8,2/11 2/10 2/9 2/8 2/7 2/6,1500,11/2,True
384,1,left,11/2,-1/0/0,11 2 18 16,10,11/2 12/2 12/3 12/4 12/5 12/6 12/7 12/8,2/12 2/11 2/10 2/9 2/8 2/7,1600,17/17,False
385,1,left,10/2,-1/0/0,10 2 19 16,10,10/2 11/2 12/2 12/3 12/4 12/5 12/6 12/7 12/8 11/8,2/13 2/12 2/11 2/10 2/9 2/8,1600,17/17,False
386,1,down,9/2,-1/0/0,9 2 20 16,10,9/2 10/2 11/2 12/2 12/3 12/4 12/5 12/6 12/7 12/8,2/14 2/13 2/12 2/11 2/10 2/9,1600,17/17,False
387,1,down,9/3,0/0/-1,9 3 20 15,10,9/3 9/2 10/2 11/2 12/2 12/3 12/4 12/5 12/6 12/7,2/15 2/14 2/13 2/12 2/11 2/10,1600,17/17,False
388,1,down,9/4,0/0/-1,9 4 20 14,10,9/4 9/3 9/2 10/2 11/2 12/2 12/3 12/4 12/5 12/6,3/15 2/15 2/14 2/13 2/12 2/11,1600,17/17,False
389,1,down,9/5,0/0/-1,9 5 20 13,10,9/5 9/4 9/3 9/2 10/2 11/2 12/2 12/3 12/4 12/5,4/15 3/15 2/15 2/14 2/13 2/12,1600,17/17,False
390,1,down,9/6,0/0/-1,9 6 20 12,10,9/6 9/5 9/4 9/3 9/2 10/2 11/2 12/2 12/3 12/4,5/15 4/15 3/15 2/15 2/14 2/13,1600,17/17,False
391,1,down,9/7,0/0/-1,9 7 20 11,10,9/7 9/6 9/5 9/4 9/3 9/2 10/2 11/2 12/2 12/3,6/15 5/15 4/15 3/15 2/15 2/14,1600,17/17,False
392,1,right,9/8,0/0/-1,9 8 20 10,10,9/8 9/7 9/6 9/5 9/4 9/3 9/2 10/2 11/2 12/2,7/15 6/15 5/15 4/15 3/15 2/15,1600,17/17,False
393,1,right,10/8,1/0/0,10 8 19 10,10,10/8 9/8 9/7 9/6 9/5 9/4 9/3 9/2 10/2 11/2,8/15 7/15 6/15 5/15 4/15 3/15,1600,17/17,False
394,1,right,11/8,1/0/0,11 8 18 10,10,11/8 10/8 9/8 9/7 9/6 9/5 9/4 9/3 9/2 10/2,9/15 8/15 7/15 6/15 5/15 4/15,1600,17/17,False
395,1,right,12/8,1/0/0,12 8 17 10,10,12/8 11/8 10/8 9/8 9/7 9/6 9/5 9/4 9/3 9/2,9/16 9/15 8/15 7/15 6/15 5/15,1600,17/17,False
396,1,right,13/8,1/0/0,13 8 16 10,10,13/8 12/8 11/8 10/8 9/8 9/7 9/6 9/5 9/4 9/3,8/16 9/16 9/15 8/15 7/15 6/15,1600,17/17,False
397,1,right,14/8,1/0/0,14 8 15 10,10,14/8 13/8 12/8 11/8 10/8 9/8 9/7 9/6 9/5 9/4,7/16 8/16 9/16 9/15 8/15 7/15,1600,17/17,False
398,1,right,15/8,1/0/0,15 8 14 10,10,15/8 14/8 13/8 12/8 11/8 10/8 9/8 9/7 9/6 9/5,6/16 7/16 8/16 9/16 9/15 8/15,1600,17/17,False
399,1,down,16/8,1/0/0,16 8 13 10,10,16/8 15/8 14/8 13/8 12/8 11/8 10/8 9/8 9/7 9/6,5/16 6/16 7/16 8/16 9/16 9/15,1600,17/17,False
400,1,down,16/9,0/0/-1,16 9 13 9,10,16/9 16/8 15/8 14/8 13/8 12/8 11/8 10/8 9/8 9/7,4/16 5/16 6/16 7/16 8/16 9/16,1600,17/17,False
401,1,down,16/10,0/0/-1,16 10 13 8,10,16/10 16/9 16/8 15/8 14/8 13/8 12/8 11/8 10/8 9/8,3/16 4/16 5/16 6/16 7/16 8/16,1600,17/17,False
402,1,down,16/11,0/0/-1,16 11 13 7,10,16/11 16/10 16/9 16/8 15/8 14/8 13/8 12/8 11/8 10/8,2/16 3/16 4/16 5/16 6/16 7/16,1600,17/17,False
403,1,down,16/12,0/0/-1,16 12 13 6,10,16/12 16/11 16/10 16/9 16/8 15/8 14/8 13/8 12/8 11/8,1/16 2/16 3/16 4/16 5/16 6/16,1600,17/17,False
404,1,down,16/13,0/0/-1,16 13 13 5,10,16/13 16/12 16/11 16/10 16/9 16/8 15/8 14/8 13/8 12/8,1/15 1/16 2/16 3/16 4/16 5/16,1600,17/17,True
405,1,down,16/14,0/0/-1,16 14 13 4,10,16/14 16/13 16/12 16/11 16/10 16/9 16/8 15/8 14/8 13/8,1/14 1/15 1/16 2/16 3/16 4/16,1600,17/17,True
406,1,down,16/15,0/0/-1,16 15 13 3,10,16/15 16/14 16/13 16/12 16/11 16/10 16/9 16/8 15/8 14/8,1/13 1/14 1/15 1/16 2/16 3/16,1600,17/17,True
407,1,right,16/16,0/0/-1,16 16 13 2,10,16/16 16/15 16/14 16/13 16/12 16/11 16/10 16/9 16/8 15/8,1/12 1/13 1/14 1/15 1/16 2/16,1600,17/17,True
408,1,right,17/16,1/0/0,17 16 12 2,10,17/16 16/16 16/15 16/14 16/13 16/12 16/11 16/10 16/9 16/8,1/11 1/12 1/13 1/14 1/15 1/16,1600,17/17,False
409,1,down,18/16,1/0/0,18 16 11 2,10,18/16 17/16 16/16 16/15 16/14 16/13 16/12 16/11 16/10 16/9,1/10 1/11 1/12 1/13 1/14 1/15,1600,17/17,False
410,1,left,18/17,0/0/-1,18 17 11 1,10,18/17 18/16 17/16 16/16 16/15 16/14 16/13 16/12 16/11 16/10,1/9 1/10 1/11 1/12 1/13 1/14,1600,17/17,True
411,1,left,17/17,-1/0/0,17 17 12 1,10,17/17 18/17 18/16 17/16 16/16 16/15 16/14 16/13 16/12,1/8 1/9 1/10 1/11 1/12 1/13,1700,13/6,False
412,1,left,16/17,-1/0/0,16 17 13 1,10,16/17 17/17 18/17 18/16 17/16 16/16 16/15 16/14 16/13 16/12 16/11,1/7 1/8 1/9 1/10 1/11 1/12,1700,13/6,False
413,1,up,15/17,-1/0/0,15 17 14 1,10,15/17 16/17 17/17 18/17 18/16 17/16 16/16 16/15 16/14 16/13 16/12,1/6 1/7 1/8 1/9 1/10 1/11,1700,13/6,False
414,1,up,15/16,0/0/1,15 16 14 2,10,15/16 15/17 16/17 17/17 18/17 18/16 17/16 16/16 16/15 16/14 16/13,1/5 1/6 1/7 1/8 1/9 1/10,1700,13/6,False
415,1,up,15/15,0/0/1,15 15 14 3,10,15/15 15/16 15/17 16/17 17/17 18/17 18/16 17/16 16/16 16/15 16/14,1/4 1/5 1/6 1/7 1/8 1/9,1700,13/6,False
416,1,up,15/14,0/0/1,15 14 14 4,10,15/14 15/15 15/16 15/17 16/17 17/17 18/17 18/16 17/16 16/16 16/15,1/3 1/4 1/5 1/6 1/7 1/8,1700,13/6,False
417,1,up,15/13,0/0/1,15 13 14 5,10,15/13 15/14 15/15 15/16 15/17 16/17 17/17 18/17 18/16 17/16 16/16,1/2 1/3 1/4 1/5 1/6 1/7,1700,13/6,False
418,1,up,15/12,0/0/1,15 12 14 6,10,15/12 15/13 15/14 15/15 15/16 15/17 16/17 17/17 18/17 18/16 17/16,2/2 1/2 1/3 1/4 1/5 1/6,1700,13/6,False
419,1,up,15/11,0/0/1,15 11 14 7,10,15/11 15/12 15/13 15/14 15/15 15/16 15/17 16/17 17/17 18/17 18/16,2/3 2/2 1/2 1/3 1/4 1/5,1700,13/6,False
420,1,up,15/10,0/0/1,15 10 14 8,10,15/10 15/11 15/12 15/13 15/14 15/15 15/16 15/17 16/17 17/17 18/17,2/4 2/3 2/2 1/2 1/3 1/4,1700,13/6,False
421,1,up,15/9,0/0/1,15 9 14 9,10,15/9 15/10 15/11 15/12 15/13 15/14 15/15 15/16 15/17 16/17 17/17,2/5 2/4 2/3 2/2 1/2 1/3,1700,13/6,False
422,1,up,15/8,0/0/1,15 8 14 10,10,15/8 15/9 15/10 15/11 15/12 15/13 15/14 15/15 15/16 15/17 16/17,1/5 2/5 2/4 2/3 2/2 1/2,1700,13/6,False
423,1,up,15/7,-1/0/0,15 7 14 11,10,26/9 27/9 28/9,3/9 2/9 1/9,1700,13/1,False
424,1,up,25/9,-1/0/0,25 9 4 9,10,25/9 26/9 27/9,4/9 3/9 2/9,1700,13/1,False
425,1,up,24/9,-1/0/0,24 9 5 9,10,24/9 25/9 26/9,5/9 4/9 3/9,1700,13/1,False
426,1,up,23/9,-1/0/0,23 9 6 9,10,23/9 24/9 25/9,6/9 5/9 4/9,1700,13/1,False
427,1,up,22/9,-1/0/0,22 9 7 9,10,22/9 23/9 24/9,7/9 6/9 5/9,1700,13/1,False
428,1,up,21/9,-1/0/0,21 9 8 9,10,21/9 22/9 23/9,7/8 7/9 6/9,1700,13/1,False
429,1,up,20/9,-1/0/0,20 9 9 9,10,20/9 21/9 22/9,7/7 7/8 7/9,1700,13/1,False
430,1,up,19/9,-1/0/0,19 9 10 9,10,19/9 20/9 21/9,7/6 7/7 7/8,1700,13/1,False
431,1,up,18/9,-1/0/0,18 9 11 9,10,18/9 19/9 20/9,7/5 7/6 7/7,1700,13/1,False
432,1,up,17/9,-1/0/0,17 9 12 9,10,17/9 18/9 19/9,7/4 7/5 7/6,1700,13/1,False
433,1,up,16/9,-1/0/0,16 9 13 9,10,16/9 17/9 18/9,7/3 7/4 7/5,1700,13/1,False
434,1,up,15/9,-1/0/0,15 9 14 9,10,15/9 16/9 17/9,7/2 7/3 7/4,1700,13/1,False
435,1,up,14/9,-1/0/0,14 9 15 9,10,14/9 15/9 16/9,7/1 7/2 7/3,1700,13/1,False
436,1,up,13/9,-1/0/0,13 9 16 9,10,13/9 14/9 15/9,8/1 7/1 7/2,1700,13/1,False
437,1,up,12/9,-1/0/0,12 9 17 9,10,12/9 13/9 14/9,9/1 8/1 7/1,1700,13/1,False
438,1,up,11/9,-1/0/0,11 9 18 9,10,11/9 12/9 13/9,10/1 9/1 8/1,1700,13/1,False
439,1,down,10/9,-1/0/0,10 9 19 9,10,10/9 11/9 12/9,11/1 10/1 9/1,1700,13/1,False
440,1,down,10/10,0/0/-1,10 10 19 8,10,10/10 10/9 11/9,12/1 11/1 10/1,1700,13/1,False
441,1,down,10/11,0/0/-1,10 11 19 7,10,10/11 10/10 10/9,13/1 12/1,1700,1/6,False
442,1,down,10/12,0/0/-1,10 12 19 6,10,10/12 10/11 10/10,14/1 13/1 12/1 11/1,1700,1/6,False
443,1,right,10/13,0/0/-1,10 13 19 5,10,10/13 10/12 10/11,15/1 14/1 13/1 12/1,1700,1/6,True
444,1,right,11/13,1/0/0,11 13 18 5,10,11/13 10/13 10/12,16/1 15/1 14/1 13/1,1700,1/6,False
445,1,right,12/13,1/0/0,12 13 17 5,10,12/13 11/13 10/13,17/1 16/1 15/1 14/1,1700,1/6,False
446,1,down,13/13,1/0/0,13 13 16 5,10,13/13 12/13 11/13,18/1 17/1 16/1 15/1,1700,1/6,False
447,1,left,13/14,0/0/-1,13 14 16 4,10,13/14 13/13 12/13,19/1 18/1 17/1 16/1,1700,1/6,True
448,1,left,12/14,-1/0/0,12 14 17 4,10,12/14 13/14 13/13,20/1 19/1 18/1 17/1,1700,1/6,False
449,1,left,11/14,-1/0/0,11 14 18 4,10,11/14 12/14 13/14,21/1 20/1 19/1 18/1,1700,1/6,False
450,1,left,10/14,-1/0/0,10 14 19 4,10,10/14 11/14 12/14,22/1 21/1 20/1 19/1,1700,1/6,False
451,1,left,9/14,-1/0/0,9 14 20 4,10,9/14 10/14 11/14,22/2 22/1 21/1 20/1,1700,1/6,False
452,1,left,8/14,-1/0/0,8 14 21 4,10,8/14 9/14 10/14,22/3 22/2 22/1 21/1,1700,1/6,False
453,1,left,7/14,-1/0/0,7 14 22 4,10,7/14 8/14 9/14,22/4 22/3 22/2 22/1,1700,1/6,False
454,1,left,6/14,-1/0/0,6 14 23 4,10,6/14 7/14 8/14,22/5 22/4 22/3 22/2,1700,1/6,False
455,1,left,5/14,-1/0/0,5 14 24 4,10,5/14 6/14 7/14,22/6 22/5 22/4 22/3,1700,1/6,False
456,1,left,4/14,-1/0/0,4 14 25 4,10,4/14 5/14 6/14,21/6 22/6 22/5 22/4,1700,1/6,True
457,1,left,3/14,-1/0/0,3 14 26 4,10,3/14 4/14 5/14,20/6 21/6 22/6 22/5,1700,1/6,True
458,1,up,2/14,-1/0/0,2 14 27 4,10,2/14 3/14 4/14,19/6 20/6 21/6 22/6,1700,1/6,True
459,1,up,2/13,0/0/1,2 13 27 5,10,2/13 2/14 3/14,18/6 19/6 20/6 21/6,1700,1/6,False
460,1,up,2/12,0/0/1,2 12 27 6,10,2/12 2/13 2/14,17/6 18/6 19/6 20/6,1700,1/6,False
461,1,left,2/11,0/0/1,2 11 27 7,10,2/11 2/12 2/13,16/6 17/6 18/6 19/6,1700,1/6,False
462,1,up,1/11,-1/0/0,1 11 28 7,10,1/11 2/11 2/12,15/6 16/6 17/6 18/6,1700,1/6,True
463,1,up,1/10,0/0/1,1 10 28 8,10,1/10 1/11 2/11,14/6 15/6 16/6 17/6,1700,1/6,False
464,1,up,1/9,0/0/1,1 9 28 9,10,1/9 1/10 1/11,13/6 14/6 15/6 16/6,1700,1/6,False
465,1,up,1/8,0/0/1,1 8 28 10,10,1/8 1/9 1/10,12/6 13/6 14/6 15/6,1700,1/6,False
466,1,up,1/7,0/0/1,1 7 28 11,10,1/7 1/8 1/9,11/6 12/6 13/6 14/6,1700,1/6,False
467,1,up,1/6,0/0/1,1 6 28 12,10,1/6 1/7,10/6 11/6 12/6 13/6,1800,11/14,False
468,1,up,1/5,0/0/1,1 5 28 13,10,1/5 1/6 1/7 1/8,9/6 10/6 11/6 12/6,1800,11/14,True
469,1,up,1/4,0/0/1,1 4 28 14,10,1/4 1/5 1/6 1/7,8/6 9/6 10/6 11/6,1800,11/14,True
470,1,up,1/3,0/0/1,1 3 28 15,10,1/3 1/4 1/5 1/6,7/6 8/6 9/6 10/6,1800,11/14,True
471,1,up,1/2,0/0/1,1 2 28 16,10,1/2 1/3 1/4 1/5,6/6 7/6 8/6 9/6,1800,11/14,True
472,1,right,1/1,0/0/1,1 1 28 17,10,1/1 1/2 1/3 1/4,5/6 6/6 7/6 8/6,1800,11/14,True
473,1,right,2/1,1/0/0,2 1 27 17,10,2/1 1/1 1/2 1/3,4/6 5/6 6/6 7/6,1800,11/14,False
474,1,right,3/1,1/0/0,3 1 26 17,10,3/1 2/1 1/1 1/2,3/6 4/6 5/6 6/6,1800,11/14,False
475,1,right,4/1,1/0/0,4 1 25 17,10,4/1 3/1 2/1 1/1,2/6 3/6 4/6 5/6,1800,11/14,False
476,1,right,5/1,1/0/0,5 1 24 17,10,5/1 4/1 3/1 2/1,2/7 2/6 3/6 4/6,1800,11/14,False
477,1,right,6/1,1/0/0,6 1 23 17,10,6/1 5/1 4/1 3/1,2/8 2/7 2/6 3/6,1800,11/14,False
478,1,right,7/1,1/0/0,7 1 22 17,10,7/1 6/1 5/1 4/1,2/9 2/8 2/7 2/6,1800,11/14,False
479,1,right,8/1,1/0/0,8 1 21 17,10,8/1 7/1 6/1 5/1,3/9 2/9 2/8 2/7,1800,11/14,False
480,1,down,9/1,1/0/0,9 1 20 17,10,9/1 8/1 7/1 6/1,4/9 3/9 2/9 2/8,1800,11/14,False
481,1,down,9/2,0/0/-1,9 2 20 16,10,9/2 9/1 8/1 7/1,5/9 4/9 3/9 2/9,1800,11/14,False
